t_s,node_id,deleg_state,deleg_state_int,deleg_peer,deleg_blocks,deleg_dispatched,deleg_returned,cpu,load,miss,stress_level,active_blocks,eff_blocks,state
0.64,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
1.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
2.67,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
3.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
4.72,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
5.61,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
6.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
7.69,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
8.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
9.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
10.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
11.68,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
12.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
13.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
14.65,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
15.62,node-2FCC00,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
16.7,node-2FCC00,IDLE,0,,0,0,0,0,200,0,0,20,0,SCHEDULABLE
17.61,node-2FCC00,IDLE,0,,0,0,0,0,200,0,0,20,0,SCHEDULABLE
18.62,node-2FCC00,IDLE,0,,0,0,0,0,200,0,0,20,0,SCHEDULABLE
19.62,node-2FCC00,IDLE,0,,0,0,0,0,200,0,0,20,0,SCHEDULABLE
20.69,node-2FCC00,IDLE,0,,0,0,0,1,200,0,0,20,0,SCHEDULABLE
21.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
22.64,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
23.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
24.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
25.71,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
26.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
27.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
28.68,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
29.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
30.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
31.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
32.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
33.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
34.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
35.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
36.67,node-2FCC00,IDLE,0,,0,0,0,26,200,0,0,20,4,SCHEDULABLE
37.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
38.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
39.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
40.66,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
41.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
42.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
43.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
44.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
45.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
46.63,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
47.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
48.65,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
49.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
50.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
51.72,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
52.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
53.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
54.69,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
55.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
56.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
57.66,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
58.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
59.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
60.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
61.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
62.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
63.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
64.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
65.75,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
66.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
67.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
68.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
69.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
70.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
71.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
72.71,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
73.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
74.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
75.66,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
76.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
77.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
78.65,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
79.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
80.62,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
81.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
82.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
83.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
84.69,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
85.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
86.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
87.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
88.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
89.61,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
90.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
91.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
92.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
93.7,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
94.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
95.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
96.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
97.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
98.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
99.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
100.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
101.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
102.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
103.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
104.61,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
105.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
106.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
107.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
108.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
109.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
110.62,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
111.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
112.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
113.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
114.7,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
115.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
116.64,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
117.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
118.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
119.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
120.64,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
121.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
122.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
123.64,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
124.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
125.61,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
126.68,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
127.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
128.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
129.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
130.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
131.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
132.72,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
133.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
134.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
135.69,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
136.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
137.63,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
138.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
139.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
140.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
141.63,node-2FCC00,IDLE,0,,0,0,0,30,200,0,0,20,4,SCHEDULABLE
142.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
143.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
144.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
145.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
146.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
147.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
148.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
149.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
150.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
151.63,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
152.69,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
153.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
154.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
155.66,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
156.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
157.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
158.73,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
159.62,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
160.62,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
161.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
162.69,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
163.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
164.62,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
165.67,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
166.72,node-2FCC00,IDLE,0,,0,0,0,27,200,0,0,20,4,SCHEDULABLE
167.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
168.63,node-2FCC00,IDLE,0,,0,0,0,29,200,0,0,20,4,SCHEDULABLE
169.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
170.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
171.63,node-2FCC00,IDLE,0,,0,0,0,31,200,0,0,20,4,SCHEDULABLE
172.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
173.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
174.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
175.63,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
176.65,node-2FCC00,IDLE,0,,0,0,0,28,200,0,0,20,4,SCHEDULABLE
0.04,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
1.01,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
2.02,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
3.04,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
4.03,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
5.03,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
6.02,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
7.04,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
8.05,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
9.04,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
10.04,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
11.05,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
12.06,node-34A9F0,IDLE,0,,0,0,0,0,100,0,0,20,0,SCHEDULABLE
