t_s,node_id,deleg_state,deleg_state_int,deleg_peer,deleg_blocks,deleg_dispatched,deleg_returned,cpu,load,miss,stress_level,active_blocks,eff_blocks,state
0.0,node-2FCC00,IDLE,0,,0,0,0,65,200,0,0,20,4,SCHEDULABLE
1.01,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
2.01,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
3.0,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
4.0,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
5.01,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
6.01,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
7.0,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
8.01,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
9.01,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
10.03,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
11.05,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
12.04,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
13.05,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
14.07,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
15.07,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
16.07,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
17.1,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
18.09,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
19.09,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
20.09,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
21.1,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
22.1,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
23.14,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
24.12,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
25.12,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
26.12,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
27.13,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
28.12,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
29.12,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
30.12,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
31.12,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
32.12,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
33.12,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
34.12,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
35.13,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
36.14,node-2FCC00,IDLE,0,,0,0,0,62,200,0,0,20,4,SCHEDULABLE
37.13,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
38.13,node-2FCC00,IDLE,0,,0,0,0,63,200,0,0,20,4,SCHEDULABLE
39.15,node-2FCC00,IDLE,0,,0,0,0,61,200,0,0,20,4,SCHEDULABLE
40.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,64,200,0,0,20,4,SCHEDULABLE
41.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,62,200,0,0,20,4,SCHEDULABLE
42.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,64,200,0,0,20,4,SCHEDULABLE
43.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,62,200,0,0,20,4,SCHEDULABLE
44.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,63,200,0,0,20,4,SCHEDULABLE
45.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,62,200,0,0,20,4,SCHEDULABLE
46.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,62,200,0,0,20,4,SCHEDULABLE
47.25,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,62,200,0,0,20,4,SCHEDULABLE
48.15,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,76,200,0,0,20,4,SCHEDULABLE
49.16,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,87,200,0,1,20,4,SCHEDULABLE
50.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,83,200,0,0,20,4,SCHEDULABLE
51.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,74,200,0,0,20,4,SCHEDULABLE
52.17,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,72,200,0,0,20,4,SCHEDULABLE
53.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,81,200,0,0,20,4,SCHEDULABLE
54.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,81,200,0,0,20,4,SCHEDULABLE
55.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,82,200,0,0,20,4,SCHEDULABLE
56.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,78,200,0,0,20,4,SCHEDULABLE
57.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,74,200,0,0,20,4,SCHEDULABLE
58.29,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,67,200,0,0,20,4,SCHEDULABLE
59.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,79,200,0,0,20,4,SCHEDULABLE
60.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,76,200,0,0,20,4,SCHEDULABLE
61.27,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,68,200,0,0,20,4,SCHEDULABLE
62.18,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,73,200,0,0,20,4,SCHEDULABLE
63.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,79,200,0,0,20,4,SCHEDULABLE
64.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,83,200,0,0,20,4,SCHEDULABLE
65.19,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,70,200,0,0,20,4,SCHEDULABLE
66.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,83,200,0,0,20,4,SCHEDULABLE
67.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,83,200,0,0,20,4,SCHEDULABLE
68.2,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,72,200,0,0,20,4,SCHEDULABLE
69.27,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,80,200,0,0,20,4,SCHEDULABLE
70.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,73,200,0,0,20,4,SCHEDULABLE
71.21,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,82,200,0,0,20,4,SCHEDULABLE
72.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,81,200,0,0,20,4,SCHEDULABLE
73.22,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,84,200,0,0,20,4,SCHEDULABLE
74.23,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,82,200,0,0,20,4,SCHEDULABLE
75.24,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,82,200,0,0,20,4,SCHEDULABLE
76.24,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,81,200,0,0,20,4,SCHEDULABLE
77.28,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,78,200,0,0,20,4,SCHEDULABLE
78.24,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,79,200,0,0,20,4,SCHEDULABLE
79.25,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,84,200,0,0,20,4,SCHEDULABLE
80.25,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,83,200,0,0,20,4,SCHEDULABLE
81.25,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,80,200,0,0,20,4,SCHEDULABLE
82.25,node-2FCC00,HOSTING,3,node-34A9F0,0,0,0,84,200,0,0,20,4,SCHEDULABLE
